34703;77740;Spice Williams-Crosby;04/26/1952;1;Acting
34704;77742;Johnnie Saiko;NULL;1;Acting
34705;77743;Deborah Gorman;NULL;1;Acting
34706;77744;Danny Gibson;NULL;1;Acting
34707;77745;'Evil' Ted Smith;NULL;0;Acting
34708;77746;Doug Simpson;NULL;0;Acting
34709;77747;Jon Purdy;NULL;0;Directing
34710;77749;Jenna Harrison;11/27/1981;1;Acting
34711;77752;John Cafiero;NULL;0;Production
34712;77754;Suzanne Cafiero;NULL;1;Production
34713;77756;Harmony Blossom;02/22/1975;0;Acting
34714;77757;Mike E. Clark;NULL;1;Sound
34715;77760;Monoxide;07/14/1973;1;Acting
34716;77762;Myzery;NULL;1;Acting
34717;77764;Saskia Burmeister;2.12.1985;1;Acting
34718;77765;Delta Goodrem;11.09.1984;1;Acting
34719;77766;Tracy Mann;NULL;1;Acting
34720;77767;Rachael Carpani;08/24/1980;0;Acting
34721;77775;Marianna Palka;9.07.1981;0;Acting
34722;77776;Jennifer Dubin;NULL;0;Production
34723;77779;Cora Olson;NULL;1;Production
34724;77781;Jared Nelson Smith;NULL;1;Sound
34725;77783;Christopher Kroll;NULL;1;Editing
34726;77784;Andrew Trosmans;NULL;0;Production
34727;77785;Daphne Javitch;NULL;1;Costume  MakeUp
34728;77786;Julie Medeiros;NULL;1;Costume  MakeUp
34729;77787;Lara Cilento;NULL;1;Costume  MakeUp
34730;77788;Amanda Barnett;NULL;0;Acting
34731;77789;Amberlee Colson;NULL;0;Acting
34732;77790;Josh Holt;NULL;0;Acting
34733;77791;Dana LaRue;NULL;0;Acting
34734;77792;Marge Morgan;NULL;0;Acting
34735;77793;Hunter Stiebel;NULL;0;Acting
34736;77794;Elisabeth Waterston;NULL;0;Acting
34737;77795;Katherine Waterston;3.03.1980;0;Acting
34738;77797;Jacob Theato;NULL;1;Acting
34739;77798;Callum Williams;NULL;0;Acting
34740;77803;Keri Lynn Pratt;09/23/1978;1;Acting
34741;77808;Randy Charach;NULL;1;Production
34742;77812;Albert T. Dickerson III;NULL;1;Production
34743;77813;Colleen Griffen;NULL;0;Production
34744;77816;Fran?ois Flamand;NULL;1;Production
34745;77817;Guy Gagnon;NULL;1;Production
34746;77819;Michel Beaudry;NULL;1;Acting
34747;77822;Emma Catherwood;12.07.1981;1;Acting
34748;77826;Annie Tedesco;NULL;1;Acting
34749;77829;Ethan Shaftel;NULL;1;Directing
34750;77830;Allison Siko;NULL;1;Acting
34751;77831;Jessica Sharzer;NULL;1;Writing
34752;77832;Miles Brandman;NULL;0;Writing
34753;77833;John Cowey;NULL;0;Acting
34754;77834;Nina McKay;NULL;1;Acting
34755;77835;Dickson Osa-Omorogbe;NULL;1;Acting
34756;77836;Jock Gibson Cowl;NULL;0;Acting
34757;77837;Femi Ogunbanjo;NULL;1;Acting
34758;77838;Hanne Klintoe;NULL;1;Acting
34759;77849;Paul Doucette;NULL;1;Sound
34760;77850;Adam Gaynor;NULL;1;Acting
34761;77852;Matt Beck;NULL;1;Production
34762;77854;Gillian Grisman;NULL;1;Directing
34763;77857;Claire Brodka;NULL;1;Acting
34764;77858;Anne-Rebekka D?sterh?ft;NULL;0;Acting
34765;77861;Jean-Philippe Toussaint;NULL;1;Directing
34766;77863;Toni Myers;09/29/1943;0;Editing
34767;77866;Alycia Purrott;10/24/1983;1;Acting
34768;77868;Suzanne Turner;NULL;0;Acting
34769;77874;Sachi Parker;9.01.1956;1;Acting
34770;77875;Katsumi Takahashi;NULL;1;Acting
34771;77877;Kaori Mizushima;06/13/1964;1;Acting
34772;77882;Sara Rivas;NULL;1;Acting
34773;77883;Jordan Melamed;NULL;0;Writing
34774;77888;Carlos Juvera;NULL;0;Acting
34775;77890;Janne Formoe;07/13/1975;0;Acting
34776;77892;Akihiro Tomikawa;NULL;1;Acting
34777;77895;Peggy Wood;1892-02-09;1;Acting
34778;77897;Tyra Banks;12.04.1973;0;Acting
34779;77898;Brenda James;NULL;0;Acting
34780;77900;Pierre Bordage;NULL;0;Writing
34781;77901;David Martinez;NULL;1;Crew
34782;77902;Simona M?ic?nescu;08/18/1958;1;Acting
34783;77905;Lotfi Yahya Jedidi;NULL;0;Acting
34784;77907;Antonin Maurel;NULL;0;Acting
34785;77909;Didier Toupy;NULL;0;Acting
34786;77911;Deb Hagan;NULL;0;Directing
34787;77913;Andree Moss;NULL;0;Acting
34788;77916;Carolyn Moss;NULL;0;Acting
34789;77917;Wendy Talley;NULL;0;Costume  MakeUp
34790;77924;J?r?me L'hotsky;NULL;0;Writing
34791;77927;Megumi Ogata;6.06.1965;1;Acting
34792;77930;Elise Larnicol;NULL;1;Acting
34793;77931;Kotono Mitsuishi;12.08.1967;1;Acting
34794;77936;Tatsuya Kushida;NULL;1;Art
34795;77937;Sh?ichi Masuo;NULL;1;Directing
34796;77938;Toru Noguchi;NULL;0;Sound
34797;77940;Chynna Phillips;2.12.1968;1;Acting
34798;77944;Timothy B. Schmit;10/30/1947;1;Acting
34799;77948;Selena Gomez;07/22/1992;0;Acting
34800;77949;John Paesano;NULL;1;Sound
34801;77962;Ben Dobyns;NULL;0;Production
34802;77967;Carina Brattvik;NULL;0;Production
34803;77968;Gudny Hummelvoll;NULL;0;Production
34804;77969;Bj?rn Jensen;NULL;1;Production
34805;77970;Knut Jensen;NULL;0;Production
34806;77971;Eli Nilsen;NULL;0;Editing
34807;77972;Billy Johansson;NULL;0;Art
34808;77973;Ingvild Eiring;NULL;0;Costume  MakeUp
34809;77974;Glenn H. M?land;NULL;1;Production
34810;77977;Pia Tjelta;9.12.1977;1;Acting
34811;77978;Henrik Gi?ver;NULL;1;Acting
34812;77984;Dagrun Anholt;2.07.1975;0;Acting
34813;77985;Cathrin Gram;NULL;1;Acting
34814;77986;Connie Barr;NULL;1;Acting
34815;77987;Karita Bekkemellem Orheim;NULL;0;Acting
34816;77988;Lars Joakim Ringom;NULL;0;Directing
34817;77989;Synn?ve Svab?;NULL;1;Acting
34818;77990;Elin Tvedt;NULL;1;Acting
34819;77991;Andre Iversen;NULL;1;Acting
34820;77995;John Boyne;NULL;0;Writing
34821;77999;Henry Kingsmill;NULL;1;Acting
34822;78000;Deana Horv?thov?;3.11.1958;0;Acting
34823;78002;Joshua Schaefer;NULL;0;Acting
34824;78007;Cynthia Francesconi;NULL;0;Acting
34825;78009;Colin Brady;NULL;0;Visual Effects
34826;78011;Howard Jonas;NULL;0;Writing
34827;78017;Sandra Nelson;12/29/1962;0;Acting
34828;78020;Mitch Cohen;NULL;1;Acting
34829;78024;Thomas Riordan;NULL;1;Acting
34830;78025;Andr?s Juste;NULL;1;Acting
34831;78026;Pablo Menasanch;NULL;1;Acting
34832;78027;Francisco Olmo;NULL;0;Acting
34833;78028;Manuel S?nchez Ramos;NULL;0;Acting
34834;78030;Ashley Benson;12/18/1989;0;Acting
34835;78031;Cassandra Scerbo;03/30/1990;0;Acting
34836;78033;Jennifer Tisdale;09/18/1981;0;Acting
34837;78039;Elena Song;NULL;0;Writing
34838;78042;Erin Bethea;8.12.1982;0;Acting
34839;78044;Erin Cahill;1.04.1980;0;Acting
34840;78046;Mimi Michaels;02/22/1983;0;Acting
34841;78048;Nikki Sanderson;03/28/1984;0;Acting
34842;78049;W.B. Alexander;NULL;0;Acting
34843;78052;Ella Raines;8.06.1920;0;Acting
34844;78054;Louise Osmond;NULL;0;Directing
34845;78056;Vera Ralston;7.12.1920;0;Acting
34846;78059;Yung Chang;NULL;1;Directing
34847;78060;Yung Chang;NULL;1;Writing
34848;78061;Menhaj Huda;NULL;0;Directing
34849;78063;Red Madrell;NULL;0;Acting
34850;78071;Vincent Dubois;06/14/1964;1;Acting
34851;78080;Krysten Ritter;12/16/1981;0;Acting
34852;78081;Irving L. Leonard;NULL;0;Production
34853;78082;Harold Loeb;NULL;0;Production
34854;78088;Fred Pearlman;NULL;1;Acting
34855;78089;George Fargo;NULL;1;Acting
34856;78093;Shepherd Sanders;NULL;0;Acting
34857;78096;Eva Coutts;NULL;1;Acting
34858;78098;Alan McQueen;NULL;0;Acting
34859;78099;George McNeilage;NULL;1;Acting
34860;78100;Rab Reilly;NULL;0;Acting
34861;78101;John Byrne;NULL;0;Writing
34862;78106;Sara Barnes;NULL;0;Production
34863;78112;Christopher Dillon Quinn;09/24/1965;1;Production
34864;78114;Emma Lockhart;12/15/1994;0;Acting
34865;78118;Vadim Perelman;NULL;1;Directing
34866;78119;Gabrielle Brennan;10/23/1996;0;Acting
34867;78121;Laurence Ferreira Barbosa;NULL;1;Writing
34868;78123;Nathalie Najem;NULL;1;Writing
34869;78128;Val?rie Lang;03/24/1966;0;Acting
34870;78130;Hany Tamba;NULL;0;Directing
34871;78132;Pierrette Katrib;NULL;0;Acting
34872;78133;Gabriel Yammine;NULL;0;Acting
34873;78134;Julia Kassar;NULL;1;Acting
34874;78135;Gregory Wilson;NULL;1;Directing
34875;78137;Philip Nutman;NULL;1;Writing
34876;78139;Blythe Auffarth;04/23/1985;1;Acting
34877;78140;Daniel Manche;01/28/1993;0;Acting
34878;78143;Benjamin Ross Kaplan;NULL;1;Acting
34879;78145;Gabrielle Howarth;NULL;0;Acting
34880;78146;Patrick Alessandrin;05/17/1965;1;Directing
34881;78147;?lodie Yung;02/22/1981;0;Acting
34882;78149;Bob Amaral;NULL;1;Acting
34883;78152;T.J. Hoban;12/16/1978;1;Acting
34884;78153;Jeffrey Grant Rice;NULL;1;Writing
34885;78159;Joy Adamson;01/20/1910;1;Writing
34886;78165;Bryan Epsom;NULL;0;Acting
34887;78166;Geoffrey Best;NULL;1;Acting
34888;78168;Surya Patel;NULL;0;Acting
34889;78169;Sam Jaffe;NULL;1;Production
34890;78173;Hiroyuki Morita;06/26/1964;1;Writing
34891;78174;Tetsuo Katayama;NULL;0;Production
34892;78175;Yutaka Fujioka;NULL;0;Production
34893;78179;D. Jud Jones;NULL;1;Writing
34894;78180;Risto Topaloski;NULL;1;Directing
34895;78181;May Britt;03/22/1933;1;Acting
34896;78184;Lenore Kasdorf;07/23/1948;1;Acting
34897;78186;Pascal Lamorisse;NULL;0;Acting
34898;78189;Edward Clements;NULL;1;Acting
34899;78191;Nicole St?phane;NULL;0;Acting
34900;78194;Barbara Britton;09/26/1919;0;Acting
34901;78195;Martin Musatov;NULL;1;Writing
34902;78197;Elisabeth Harnois;05/26/1979;1;Acting
34903;78199;Lisa Arnold;NULL;1;Acting
34904;78211;Gaspard Aug?;NULL;0;Acting
34905;78216;Louise Bourgoin;11/28/1981;1;Acting
34906;78221;Romain L?vy;NULL;1;Writing
34907;78223;Benjamin Guedj;NULL;0;Writing
34908;78224;Elisa Tovati;03/23/1976;0;Acting
34909;78225;Mouloud Achour;8.01.1980;0;Acting
34910;78226;David Charhon;NULL;1;Directing
34911;78228;Pearse Elliott;NULL;0;Writing
34912;78229;Lindsey Haun;11/21/1984;0;Acting
34913;78230;Maya Hazen;06/28/1978;0;Acting
34914;78237;Thea Gill;4.05.1970;1;Acting
34915;78239;Eva Billisich;10/23/1963;1;Acting
34916;78241;Andrea H?ndler;05/14/1964;0;Acting
34917;78243;Peter Berecz;NULL;0;Writing
34918;78246;Vishal Malhotra;NULL;0;Acting
34919;78247;Amit Varma;NULL;1;Acting
34920;78248;Himani Shivpuri;10/24/1960;1;Acting
34921;78250;Dimple Sharma;NULL;1;Acting
34922;78251;Amy Chin;NULL;0;Production
34923;78252;Stephy Tang;10/14/1983;0;Acting
34924;78253;Janice Man;12/29/1988;1;Acting
34925;78254;JJ Jia;09/20/1982;0;Acting
34926;78255;Kathy Yuen;1.01.1987;1;Acting
34927;78258;C.M. Talkington;NULL;0;Acting
34928;78260;Sibylla Budd;NULL;0;Acting
34929;78261;Mandy McElhinney;NULL;0;Acting
34930;78262;Olivia May;10/22/1985;0;Acting
34931;78263;Lauren Walsh;NULL;1;Acting
34932;78264;Todd Leigh;NULL;0;Acting
34933;78265;Dustin Harnish;NULL;0;Acting
34934;78266;Mami Nakamura;01/14/1979;1;Acting
34935;78267;Kazuma Suzuki;NULL;0;Acting
34936;78279;Masakatsu Funaki;03/13/1969;0;Acting
34937;78283;Nauheed Cyrusi;10/19/1982;0;Acting
34938;78284;Mansi Dovhal;NULL;0;Acting
34939;78285;Marion O'Dwyer;NULL;0;Acting
34940;78287;Roxanna Williams;NULL;0;Acting
34941;78288;Carl Power;NULL;0;Acting
34942;78289;Mark Power;NULL;0;Acting
34943;78290;Gareth O'Connor;NULL;0;Acting
34944;78291;James Lappin;NULL;0;Acting
34945;78293;June Rodgers;NULL;1;Acting
34946;78294;Jennifer Gibney;NULL;0;Acting
34947;78296;Tim Commerford;NULL;0;Acting
34948;78299;Tom Morello;05/30/1964;1;Acting
34949;78300;Brad Wilk;NULL;1;Acting
34950;78302;Angela Schijf;8.07.1979;0;Acting
34951;78308;Roger Anderson;NULL;1;Acting
34952;78310;Loreena McKennitt;02/17/1957;1;Acting
34953;78312;Gail Borges;NULL;0;Acting
34954;78315;Kathryn Cressida;3.01.1968;0;Acting
34955;78319;Kelly Karbacz;02/19/1987;1;Acting
34956;78324;Jamie Chung;4.10.1983;1;Acting
34957;78325;Shavon Kirksey;8.08.1989;0;Acting
34958;78327;Richard Blake;NULL;0;Acting
34959;78329;Lorraine Ashbourne;1.01.1961;0;Acting
34960;78332;Cosima Littlewood;NULL;0;Acting
34961;78333;Elsa Mollien;NULL;0;Acting
34962;78334;Rebekah Staton;NULL;1;Acting
34963;78338;Naoya Fujimaki;NULL;0;Production
34964;78340;Ryoichi Fukuyama;NULL;1;Production
34965;78341;Ryan Pinkston;2.08.1988;1;Acting
34966;78342;Cherilyn Wilson;10/29/1988;1;Acting
34967;78344;Mika Yamaguchi;NULL;0;Sound
34968;78346;Yuria Nara;NULL;0;Acting
34969;78347;Hiroki Doi;8.10.1999;0;Acting
34970;78349;Tomoko Yamaguchi;10/20/1964;0;Acting
34971;78350;Yuki Amami;8.08.1967;0;Acting
34972;78352;Akiko Yano;02/13/1955;0;Sound
34973;78354;Tokie Hidari;NULL;1;Acting
34974;78355;Eimi Hiraoka;NULL;0;Acting
34975;78356;Tomoko Naraoka;NULL;0;Acting
34976;78357;Nozomi ?hashi;NULL;0;Acting
34977;78358;Aoi H?ragi;NULL;0;Writing
34978;78359;Takashi Shoji;NULL;1;Production
34979;78360;Seiichiro Ujiie;NULL;1;Production
34980;78361;Yuji Nomi;NULL;1;Sound
34981;78366;Haruya Yamazaki;2.02.1938;1;Writing
34982;78368;Hirokata Takahashi;NULL;1;Camera
34983;78369;Masatoshi Tsurubuchi;NULL;0;Editing
34984;78371;Shigetsugu Yoshida;NULL;0;Directing
34985;78372;Hiroko Kond?;NULL;0;Visual Effects
34986;78373;Reiko Yoshida;12/31/1967;1;Writing
34987;78374;Hironori Aihara;NULL;1;Production
34988;78375;Takeyoshi Matsushita;NULL;0;Production
34989;78376;Nozomu Takahashi;NULL;1;Production
34990;78377;Hideyuki Takai;NULL;0;Production
34991;78378;Naoya Tanaka;NULL;0;Art
34992;78381;Carlos Zapata;NULL;0;Acting
34993;78383;Bahareh Azimi;NULL;0;Writing
34994;78385;Jordan Rhodes;6.11.1939;0;Acting
34995;78387;Michel Hugo;NULL;0;Camera
34996;78389;Desmond Marquette;NULL;0;Editing
34997;78390;Hoyt Bowers;9.07.1911;0;Production
34998;78400;Sam O'Brien;NULL;0;Acting
34999;78401;Mike Pyeatt;NULL;1;Acting
35000;78403;Adrienne Pauly;NULL;0;Acting
35001;78405;Stacie Theon;NULL;0;Acting
35002;78407;Melody Zara;NULL;0;Acting
35003;78408;Merik Tadros;04/15/1983;1;Acting
35004;78409;Lena Koppel;NULL;0;Directing
35005;78410;William Morrissey;NULL;0;Writing
35006;78411;Emma Karwandy;NULL;1;Acting
35007;78413;Estee Chandler;NULL;0;Acting
35008;78418;Jean-Paul Bathany;NULL;0;Writing
35009;78419;Pascal Plisson;1.01.1959;0;Writing
35010;78425;Louise Monot;12/30/1981;0;Acting
35011;78427;David Troughton;6.09.1950;0;Acting
35012;78429;Josie Ho;12/26/1974;0;Acting
35013;78430;Julianna Guill;7.07.1987;0;Acting
35014;78434;America Olivo;1.05.1978;1;Acting
35015;78436;Raini Rodriguez;7.01.1993;1;Acting
35016;78440;Beth Gibbons;NULL;1;Acting
35017;78441;Geoff Barrow;NULL;1;Sound
35018;78442;Adrian Utley;NULL;0;Acting
35019;78444;Anna Schinz;1.01.1987;0;Acting
35020;78445;Nana Kr?ger;1.01.1962;0;Acting
35021;78447;Stefano Viali;NULL;0;Acting
35022;78448;David Pietroni;NULL;0;Acting
35023;78449;Domenico Blass;NULL;0;Writing
35024;78450;Roland Schmid;NULL;0;Camera
35025;78451;Chuck Patton;NULL;1;Directing
35026;78452;Gina Carano;04/16/1982;0;Acting
35027;78457;James Thompson;NULL;0;Acting
35028;78462;Mark Haefeli;NULL;1;Directing
35029;78466;Claus Drexel;NULL;0;Writing
35030;78469;Hande Kodja;2.06.1984;1;Acting
35031;78470;Philippe H?risson;NULL;1;Acting
35032;78471;Sylviane Goudal;NULL;0;Acting
35033;78472;Sandy Lakdar;NULL;0;Acting
35034;78474;Serge Gaborieau;NULL;1;Acting
35035;78475;Isabelle G?linas;10/13/1963;0;Acting
35036;78477;Elisabeth Quin;NULL;1;Acting
35037;78478;Philippe Tesson;NULL;1;Acting
35038;78480;Sophie Mounicot;1.02.1960;1;Acting
35039;78481;Hans Canosa;1.06.1970;1;Directing
35040;78482;Gabrielle Zevin;NULL;0;Writing
35041;78487;Kate Boutilier;NULL;1;Writing
35042;78488;Cathy Malkasian;NULL;1;Directing
35043;78491;Laurent Turner;NULL;1;Writing
35044;78495;Ric Walkington;NULL;0;Crew
35045;78501;Melissa Joan Hart;04/18/1976;1;Acting
35046;78515;Helene Hanff;04/15/1916;1;Writing
35047;78516;James Roose-Evans;NULL;0;Writing
35048;78518;Jean De Baer;NULL;1;Acting
35049;78520;Rachel Black;NULL;1;Acting
35050;78521;Kathy Li;NULL;0;Writing
35051;78523;Marek Kanievska;11/30/1952;0;Directing
35052;78532;Nancy Brilli;4.10.1964;1;Acting
35053;78533;Cristiana Capotondi;09/13/1980;1;Acting
35054;78534;C?cile Cassel;06/25/1982;1;Acting
35055;78536;Claudia Fiorentini;NULL;1;Acting
35056;78537;Gianluca Grecchi;NULL;0;Acting
35057;78538;Gianmarco Tognazzi;10.11.1967;0;Acting
35058;78540;Lydia Mancinelli;8.10.1936;0;Acting
35059;78541;Maria Grazia Grassini;NULL;1;Acting
35060;78542;Daniela Silverio;NULL;0;Acting
35061;78543;Susanna Javicoli;NULL;0;Acting
35062;78547;Marian Araujo;NULL;1;Acting
35063;78550;David Ryan;NULL;0;Writing
35064;78558;Seth Petruzelli;NULL;1;Acting
35065;78560;Paulie Malignaggi;NULL;0;Acting
35066;78564;Sapphire Blossom;NULL;1;Acting
35067;78565;Anna Linarello;NULL;1;Acting
35068;78566;Denise Roberts;NULL;0;Acting
35069;78573;Romany Lee;NULL;0;Production
35070;78574;Sarah Kennedy;NULL;0;Acting
35071;78578;Angela Oh;03/24/1982;0;Acting
35072;78579;George Marcy;NULL;1;Acting
35073;78582;James Getzlaff;NULL;0;Acting
35074;78586;Jimmy Clabots;NULL;0;Acting
35075;78591;Brandon Lim;NULL;1;Acting
35076;78592;Isaac Webster;NULL;0;Acting
35077;78593;Chris Cleave;NULL;0;Writing
35078;78596;Rebekah Johnson;9.03.1976;0;Acting
35079;78602;Jean Effron;NULL;1;Acting
35080;78604;Laurie O'Brien;02/16/1951;1;Acting
35081;78606;Richard 'Dirty Harry' Hall;NULL;1;Acting
35082;78607;Eva Blaylock;NULL;0;Acting
35083;78610;Robbie Shakespeare;NULL;0;Acting
35084;78616;Lorenzo Music;5.02.1937;1;Acting
35085;78620;Julie Payne;9.11.1940;1;Acting
35086;78621;George Singer;NULL;1;Directing
35087;78622;Jay Poynor;NULL;1;Production
35088;78624;Desiree Goyette;NULL;0;Acting
35089;78626;Franck Vestiel;01/18/1971;0;Writing
35090;78647;Sandy McLeod;NULL;0;Directing
35091;78651;Susan Steinberg;NULL;1;Editing
35092;78654;Nigel Noble;NULL;1;Directing
35093;78656;Shelley Houis;NULL;1;Production
35094;78658;Matthew Rettenmund;12/25/1968;0;Writing
35095;78660;George Jonson;NULL;0;Acting
35096;78661;Peyton Hinson;NULL;1;Acting
35097;78663;Kyle Santler;NULL;0;Acting
35098;78664;Emily Brooke Hands;NULL;0;Acting
35099;78666;Clifford Harrington;NULL;0;Acting
35100;78667;Carmine Amoroso;1.01.1963;0;Writing
35101;78669;Filippo Ascione;NULL;1;Writing
35102;78671;Francesco Domined?;NULL;1;Acting
35103;78672;Eduard Gabia;NULL;0;Acting
35104;78673;Susan Lay;05/13/1985;0;Acting
35105;78674;Luciana Littizzetto;10/29/1964;0;Acting
35106;78675;Massimo Gaudioso;NULL;1;Writing
35107;78676;Valeria Fabrizi;10/28/1938;0;Acting
35108;78678;Lucilla Agosti;9.08.1978;1;Acting
35109;78679;Rosalia Porcaro;NULL;1;Acting
35110;78680;Monica Guerritore;1.05.1958;1;Acting
35111;78681;Isabella Ferrari;03/31/1964;1;Acting
35112;78682;Eleonora Pedron;NULL;1;Acting
35113;78686;Joanne Vannicola;04/20/1968;1;Acting
35114;78688;Sylvain Morin;NULL;0;Acting
35115;78689;Ben Watt;NULL;1;Acting
35116;78691;Cristina Donadio;NULL;0;Acting
35117;78692;Laurel Goodwin;8.11.1942;0;Acting
35118;78693;Ciro Piscopo;NULL;1;Acting
35119;78695;Ginny Tiu;NULL;1;Acting
35120;78696;Elizabeth Tiu;NULL;1;Acting
35121;78700;Fiorenzo Serra;NULL;0;Acting
35122;78703;Anna Avitabile;NULL;1;Acting
35123;78704;Paola Iovinella;NULL;0;Acting
35124;78707;Tosca D'Aquino;6.10.1966;0;Acting
35125;78708;Marco Filiberti;1.01.1970;0;Directing
35126;78710;Alessandra Acciai;12.12.1965;0;Acting
35127;78711;Francesca D'Aloja;04/21/1963;0;Acting
35128;78712;Claudio Vanni;NULL;0;Acting
35129;78713;Caterina Guzzanti;6.05.1976;0;Acting
35130;78716;Alberto Alemanno;NULL;0;Acting
35131;78717;Lexi Randall;1.01.1980;1;Acting
35132;78718;Malgorzata Zajaczkowska;01/31/1956;0;Acting
35133;78723;Betty Laird;NULL;0;Acting
35134;78724;Kara Beth Taylor;NULL;0;Acting
35135;78725;Agn?s Merlet;NULL;0;Writing
35136;78727;Jenn Murray;1.01.1986;1;Acting
35137;78728;Rynagh O'Grady;NULL;0;Acting
35138;78738;Tamela Mann;6.09.1966;1;Acting
35139;78740;Jack?e Harry;08/14/1956;0;Acting
35140;78746;Anne Swift;NULL;0;Acting
35141;78750;Gayatri Joshi;03/20/1977;0;Acting
35142;78753;Luo Guanzhong;NULL;1;Writing
35143;78754;Jill Gilbert;NULL;1;Production
35144;78775;Mary Webster;NULL;0;Acting
35145;78777;Jefferson Dudley Searles;NULL;0;Acting
35146;78780;Sonnie Sands;NULL;0;Acting
35147;78781;Eddie Shaeffer;NULL;0;Acting
35148;78782;Herkie Styles;NULL;1;Acting
35149;78783;David Landfield;NULL;0;Acting
35150;78785;Xue Zuren;NULL;0;Acting
35151;78787;NuoMing Huari;NULL;0;Acting
35152;78788;Lecy Goranson;06/22/1974;1;Acting
35153;78790;Andrea Maulella;NULL;0;Acting
35154;78791;Margaret Wycherly;1881-10-26;0;Acting
35155;78795;Virginia Kellogg;12.03.1907;0;Writing
35156;78799;Carolyn Lawrence;02/13/1967;1;Acting
35157;78801;Jennifer Hoffman;12/23/1980;0;Acting
35158;78804;Jocelin Donahue;11.08.1981;1;Acting
35159;78805;Laura Leighton;07/24/1968;1;Acting
35160;78815;Antonio Rodrigo Nogueira;NULL;0;Acting
35161;78816;Frank Mir;05/24/1979;1;Acting
35162;78828;Zita Johann;07/14/1904;0;Acting
35163;78837;Brooke Burns;03/16/1978;0;Acting
35164;78841;Marcelle Larice;NULL;0;Acting
35165;78842;Kimberley Davies;02/20/1973;0;Acting
35166;78843;Maria Arc?;9.09.1979;1;Acting
35167;78844;Virginia Pearson;1886-03-07;1;Acting
35168;78848;Susanna Foster;12.06.1924;0;Acting
35169;78851;Carolyn Craig;10/27/1934;0;Acting
35170;78853;Carol Ohmart;6.03.1927;1;Acting
35171;78855;Julie Mitchum;07/23/1914;1;Acting
35172;78856;Leona Anderson;1885-04-03;0;Acting
35173;78857;Howard Hoffman;1893-11-04;0;Acting
35174;78859;Lori Nelson;08/15/1933;0;Acting
35175;78861;Amy Price-Francis;09/16/1975;0;Acting
35176;78862;Anna Silk;01/31/1974;1;Acting
35177;78863;Jessica Heafey;NULL;1;Acting
35178;78868;Kim Yeong-ha;NULL;0;Writing
35179;78870;Li Xiaoran;5.08.1978;0;Acting
35180;78873;Carl Chang;NULL;0;Production
35181;78879;Xu Qing;01/22/1969;0;Acting
35182;78881;Alan Ch?vez;12/23/1990;0;Acting
35183;78883;Marina de Tavira;1.01.1974;0;Acting
35184;78884;Laura Santullo;NULL;0;Writing
35185;78885;Jim R. Coleman;2.09.1961;1;Acting
35186;78888;Mary Rachel Dudley;03/23/1963;1;Acting
35187;78896;Elizabeth Allen;01/25/1929;1;Acting
35188;78897;Jacqueline Malouf;7.03.1941;1;Acting
35189;78898;Cherylene Lee;NULL;0;Acting
35190;78903;D.A. Rayner;NULL;0;Writing
35191;78905;Chihiro It?;NULL;0;Writing
35192;78906;Bryce Hitchcock;NULL;0;Acting
35193;78914;Noam Murro;NULL;0;Directing
35194;78915;Saskia Lechtenbrink;NULL;0;Writing
35195;78918;Kassim Jagmagia;NULL;0;Writing
35196;78920;Sonali Kulkarni;11.03.1974;0;Acting
35197;78921;Dimple Kapadia;6.08.1957;1;Acting
35198;78923;Suchitra Pillai-Malik;08/27/1970;1;Acting
35199;78925;Samantha Tremayne;NULL;0;Acting
35200;78926;Joanna Taylor;07/24/1978;1;Acting
35201;78929;Ryan Patrick McGuffey;NULL;1;Acting
35202;78932;John Campea;NULL;1;Directing
35203;78934;Betsy Blair;12.11.1923;1;Acting
35204;78935;Esther Minciotti;1888-03-18;0;Acting
35205;78936;Augusta Ciolli;05/19/1901;1;Acting
35206;78941;John Bonney;NULL;0;Acting
35207;78943;Scott Finch;NULL;1;Acting
35208;78945;John Church;NULL;0;Acting
35209;78946;Barbara Archer;NULL;1;Acting
35210;78947;Julian Sherrier;NULL;1;Acting
35211;78948;Geoffrey Frederick;NULL;0;Acting
35212;78950;Johnny Briggs;NULL;1;Acting
35213;78952;Samantha Womack;11.02.1972;0;Acting
35214;78953;James Marquand;NULL;0;Directing
35215;78954;James McMartin;NULL;0;Acting
35216;78955;Lisa Parry;NULL;0;Acting
35217;78956;Brett Swain;NULL;1;Acting
35218;78958;Chris Peters;NULL;0;Acting
35219;78960;Lawrence Mooney;NULL;1;Acting
35220;78961;Gina Riley;5.06.1961;0;Acting
35221;78963;Jennie Hughes;NULL;1;Production
35222;78964;Joel Pearlman;NULL;1;Production
35223;78965;Dave Graney;NULL;1;Sound
35224;78966;Clare Moore;NULL;0;Sound
35225;78967;Peter Carrodus;NULL;0;Editing
35226;78968;Kelly O'Shea;NULL;0;Production
35227;78971;Jeffrey D. Erb;NULL;0;Production
35228;78976;Mary Pat Bentel;NULL;0;Production
35229;78977;Katie Mustard;NULL;1;Production
35230;78978;Aaron Barnes;NULL;0;Crew
35231;78979;James Renfroe;NULL;0;Editing
35232;78981;Kathleen Tomasik;NULL;0;Production
35233;78982;Dean Backer;NULL;1;Art
35234;78983;Steven V. Clark;NULL;0;Art
35235;78984;Corrine Larson;NULL;1;Costume  MakeUp
35236;78988;To-hoi Kong;NULL;1;Acting
35237;78995;Antonio Valero;08/24/1955;1;Acting
